,Date,"('Adj Close', 'AAPL')","('Adj Close', 'AMZN')","('Adj Close', 'BITW')","('Adj Close', 'BTC-USD')","('Adj Close', 'CL=F')","('Adj Close', 'ETH-USD')","('Adj Close', 'GLD')","('Adj Close', 'GOOG')","('Adj Close', 'IEF')","('Adj Close', 'META')","('Adj Close', 'NFLX')","('Adj Close', 'SLV')","('Adj Close', 'SVOL')","('Adj Close', 'TSLA')","('Adj Close', 'UUP')","('Adj Close', 'XLF')","('Adj Close', '^DJI')","('Adj Close', '^GSPC')","('Adj Close', '^IXIC')","('Close', 'AAPL')","('Close', 'AMZN')","('Close', 'BITW')","('Close', 'BTC-USD')","('Close', 'CL=F')","('Close', 'ETH-USD')","('Close', 'GLD')","('Close', 'GOOG')","('Close', 'IEF')","('Close', 'META')","('Close', 'NFLX')","('Close', 'SLV')","('Close', 'SVOL')","('Close', 'TSLA')","('Close', 'UUP')","('Close', 'XLF')","('Close', '^DJI')","('Close', '^GSPC')","('Close', '^IXIC')","('High', 'AAPL')","('High', 'AMZN')","('High', 'BITW')","('High', 'BTC-USD')","('High', 'CL=F')","('High', 'ETH-USD')","('High', 'GLD')","('High', 'GOOG')","('High', 'IEF')","('High', 'META')","('High', 'NFLX')","('High', 'SLV')","('High', 'SVOL')","('High', 'TSLA')","('High', 'UUP')","('High', 'XLF')","('High', '^DJI')","('High', '^GSPC')","('High', '^IXIC')","('Low', 'AAPL')","('Low', 'AMZN')","('Low', 'BITW')","('Low', 'BTC-USD')","('Low', 'CL=F')","('Low', 'ETH-USD')","('Low', 'GLD')","('Low', 'GOOG')","('Low', 'IEF')","('Low', 'META')","('Low', 'NFLX')","('Low', 'SLV')","('Low', 'SVOL')","('Low', 'TSLA')","('Low', 'UUP')","('Low', 'XLF')","('Low', '^DJI')","('Low', '^GSPC')","('Low', '^IXIC')","('Open', 'AAPL')","('Open', 'AMZN')","('Open', 'BITW')","('Open', 'BTC-USD')","('Open', 'CL=F')","('Open', 'ETH-USD')","('Open', 'GLD')","('Open', 'GOOG')","('Open', 'IEF')","('Open', 'META')","('Open', 'NFLX')","('Open', 'SLV')","('Open', 'SVOL')","('Open', 'TSLA')","('Open', 'UUP')","('Open', 'XLF')","('Open', '^DJI')","('Open', '^GSPC')","('Open', '^IXIC')","('Volume', 'AAPL')","('Volume', 'AMZN')","('Volume', 'BITW')","('Volume', 'BTC-USD')","('Volume', 'CL=F')","('Volume', 'ETH-USD')","('Volume', 'GLD')","('Volume', 'GOOG')","('Volume', 'IEF')","('Volume', 'META')","('Volume', 'NFLX')","('Volume', 'SLV')","('Volume', 'SVOL')","('Volume', 'TSLA')","('Volume', 'UUP')","('Volume', 'XLF')","('Volume', '^DJI')","('Volume', '^GSPC')","('Volume', '^IXIC')"
0,2019-12-01 00:00:00,,,,7424.29248046875,,151.18572998046875,,,,,,,,,,,,,,,,,7424.29248046875,,151.18572998046875,,,,,,,,,,,,,,,,,7571.6162109375,,152.49192810058594,,,,,,,,,,,,,,,,,7291.341796875,,147.06793212890625,,,,,,,,,,,,,,,,,7571.6162109375,,152.49192810058594,,,,,,,,,,,,,,,,,18720708479.0,,7102780298.0,,,,,,,,,,,,,
1,2019-12-02 00:00:00,64.59928131103516,89.08000183105469,,7321.98828125,55.959999084472656,149.0591583251953,137.7899932861328,64.49600219726562,106.10545349121094,199.6999969482422,309.989990234375,15.800000190734863,,22.32466697692871,26.04476547241211,27.82689094543457,27783.0390625,3113.8701171875,8567.990234375,66.04000091552734,89.08000183105469,,7321.98828125,55.959999084472656,149.0591583251953,137.7899932861328,64.49600219726562,111.01000213623047,199.6999969482422,309.989990234375,15.800000190734863,,22.32466697692871,26.799999237060547,29.959999084472656,27783.0390625,3113.8701171875,8567.990234375,67.0625,90.27749633789062,,7474.81884765625,56.66999816894531,152.11695861816406,138.08999633789062,65.29149627685547,111.12000274658203,202.17999267578125,314.3900146484375,15.869999885559082,,22.42533302307129,26.889999389648438,30.260000228881836,28109.83984375,3144.31005859375,8672.83984375,65.86250305175781,88.13400268554688,,7233.3994140625,55.41999816894531,147.60679626464844,137.3000030517578,64.05000305175781,110.80999755859375,198.0500030517578,303.75,15.770000457763672,,21.91266632080078,26.790000915527344,29.93000030517578,27782.349609375,3110.780029296875,8540.16015625,66.81749725341797,90.22000122070312,,7424.0361328125,55.470001220703125,151.17547607421875,137.32000732421875,65.05000305175781,110.87000274658203,202.1300048828125,314.3900146484375,15.800000190734863,,21.959999084472656,26.8799991607666,30.200000762939453,28109.740234375,3143.85009765625,8672.83984375,94487200.0,78512000.0,,17082040706.0,616423.0,6670561362.0,8274700.0,30218000.0,6826400.0,11503400.0,6218800.0,9176400.0,,91117500.0,704800.0,52427800.0,236610000.0,3285750000.0,2240300000.0
2,2019-12-03 00:00:00,63.44746017456055,88.49800109863281,,7320.1455078125,56.099998474121094,147.9564208984375,139.11000061035156,64.76399993896484,107.05170440673828,198.82000732421875,306.1600036621094,16.049999237060547,,22.413333892822266,26.015609741210938,27.436796188354492,27502.810546875,3093.199951171875,8520.6396484375,64.86250305175781,88.49800109863281,,7320.1455078125,56.099998474121094,147.9564208984375,139.11000061035156,64.76399993896484,112.0,198.82000732421875,306.1600036621094,16.049999237060547,,22.413333892822266,26.770000457763672,29.540000915527344,27502.810546875,3093.199951171875,8520.6396484375,64.88249969482422,88.64350128173828,,7418.85888671875,56.79999923706055,150.3104248046875,139.57000732421875,64.92304992675781,112.16999816894531,198.92999267578125,307.3599853515625,16.079999923706055,,22.527332305908203,26.790000915527344,29.6200008392334,27524.740234375,3094.969970703125,8523.98046875,64.07250213623047,87.36150360107422,,7229.35693359375,55.349998474121094,146.00167846679688,138.97000122070312,63.95000076293945,111.56999969482422,195.0800018310547,301.8800048828125,16.0,,22.145999908447266,26.75,29.350000381469727,27325.130859375,3070.330078125,8435.400390625,64.57749938964844,88.0,,7323.9755859375,55.959999084472656,149.05824279785156,139.0399932861328,63.97850036621094,111.58000183105469,197.60000610351562,302.2200012207031,16.020000457763672,,22.174667358398438,26.770000457763672,29.610000610351562,27501.98046875,3087.409912109375,8460.7197265625,114430400.0,67618000.0,,14797485769.0,560554.0,6204379850.0,8481700.0,22876000.0,6561900.0,11595300.0,4992800.0,13075000.0,,98605500.0,499700.0,66912000.0,275350000.0,3671580000.0,2318760000.0
3,2019-12-04 00:00:00,64.00747680664062,88.03450012207031,,7252.03466796875,58.43000030517578,146.74774169921875,138.9199981689453,66.0270004272461,106.64068603515625,198.7100067138672,304.32000732421875,15.760000228881836,,22.20199966430664,25.9864559173584,27.69685935974121,27649.779296875,3112.760009765625,8566.669921875,65.43499755859375,88.03450012207031,,7252.03466796875,58.43000030517578,146.74774169921875,138.9199981689453,66.0270004272461,111.56999969482422,198.7100067138672,304.32000732421875,15.760000228881836,,22.20199966430664,26.739999771118164,29.81999969482422,27649.779296875,3112.760009765625,8566.669921875,65.82749938964844,89.45449829101562,,7539.78466796875,58.65999984741211,150.68081665039062,139.1699981689453,66.29000091552734,111.86000061035156,200.02999877929688,308.42999267578125,15.949999809265137,,22.52400016784668,26.760000228881836,29.899999618530273,27727.44921875,3119.3798828125,8584.8798828125,65.16999816894531,88.01100158691406,,7170.9228515625,56.279998779296875,145.00088500976562,138.58999633789062,65.24349975585938,111.38999938964844,198.0500030517578,303.2699890136719,15.699999809265137,,22.190000534057617,26.68000030517578,29.549999237060547,27612.080078125,3102.530029296875,8552.3798828125,65.26750183105469,88.70050048828125,,7320.125,56.43000030517578,147.9183807373047,139.16000366210938,65.35050201416016,111.7699966430664,200.0,308.42999267578125,15.949999809265137,,22.516666412353516,26.700000762939453,29.56999969482422,27634.630859375,3103.5,8557.4501953125,67181600.0,53402000.0,,21664240918.0,760541.0,7865937094.0,6322300.0,30750000.0,2072200.0,8456300.0,3512100.0,15133700.0,,82995000.0,317000.0,41793900.0,218200000.0,3702980000.0,2158870000.0
4,2019-12-05 00:00:00,64.94652557373047,87.02400207519531,,7448.3076171875,58.43000030517578,149.24899291992188,139.0,66.40650177001953,106.39215087890625,199.36000061035156,302.8599853515625,15.850000381469727,,22.024667739868164,25.928146362304688,27.82689094543457,27677.7890625,3117.429931640625,8570.7001953125,66.3949966430664,87.02400207519531,,7448.3076171875,58.43000030517578,149.24899291992188,139.0,66.40650177001953,111.30999755859375,199.36000061035156,302.8599853515625,15.850000381469727,,22.024667739868164,26.68000030517578,29.959999084472656,27677.7890625,3117.429931640625,8570.7001953125,66.47250366210938,88.17500305175781,,7743.431640625,59.119998931884766,153.1553955078125,139.4499969482422,66.46790313720703,111.41999816894531,201.2899932861328,306.4800109863281,15.899999618530273,,22.294666290283203,26.719999313354492,30.010000228881836,27745.19921875,3119.449951171875,8588.8896484375,65.68250274658203,87.0,,7232.6767578125,58.099998474121094,145.45907592773438,138.7899932861328,65.8219985961914,111.13999938964844,198.2100067138672,298.80999755859375,15.739999771118164,,21.816667556762695,26.68000030517578,29.829999923706055,27562.80078125,3103.760009765625,8541.919921875,65.94750213623047,88.17500305175781,,7253.24169921875,58.36000061035156,146.68649291992188,138.8000030517578,66.4000015258789,111.1500015258789,199.86000061035156,305.2699890136719,15.739999771118164,,22.18866729736328,26.719999313354492,29.940000534057617,27736.05078125,3119.2099609375,8587.9296875,74424400.0,56476000.0,,18816085231.0,649461.0,6745910228.0,5671500.0,24254000.0,3062000.0,9740400.0,4615500.0,9086900.0,,55869000.0,270800.0,44933500.0,208600000.0,3360480000.0,2133380000.0
5,2019-12-06 00:00:00,66.2010498046875,87.58000183105469,,7546.99658203125,59.20000076293945,149.19444274902344,137.6199951171875,67.03099822998047,106.06720733642578,201.0500030517578,307.3500061035156,15.479999542236328,,22.392667770385742,26.025327682495117,28.198413848876953,28015.060546875,3145.909912109375,8656.5302734375,67.67749786376953,87.58000183105469,,7546.99658203125,59.20000076293945,149.19444274902344,137.6199951171875,67.03099822998047,110.97000122070312,201.0500030517578,307.3500061035156,15.479999542236328,,22.392667770385742,26.780000686645508,30.360000610351562,28015.060546875,3145.909912109375,8656.5302734375,67.75,87.72000122070312,,7546.99658203125,59.849998474121094,149.67051696777344,137.8300018310547,67.19999694824219,111.19000244140625,201.57000732421875,307.8500061035156,15.609999656677246,,22.590667724609375,26.81999969482422,30.459999084472656,28035.849609375,3150.60009765625,8665.4404296875,66.82499694824219,87.00650024414062,,7392.17529296875,57.70000076293945,147.6065216064453,137.39999389648438,66.6719970703125,110.83000183105469,200.05999755859375,302.6000061035156,15.4399995803833,,22.31800079345703,26.75,30.280000686645508,27839.6796875,3134.6201171875,8630.580078125,66.87000274658203,87.55999755859375,,7450.5615234375,58.31999969482422,149.396484375,137.75999450683594,66.6719970703125,110.87999725341797,200.5,304.70001220703125,15.609999656677246,,22.333332061767578,26.760000228881836,30.290000915527344,27839.6796875,3134.6201171875,8634.25,106075600.0,62348000.0,,18104466307.0,679609.0,6458766441.0,8714500.0,26296000.0,2717400.0,12270600.0,4457800.0,19251900.0,,114186000.0,313400.0,40811300.0,223310000.0,3483310000.0,2057020000.0
6,2019-12-07 00:00:00,,,,7556.23779296875,,148.76815795898438,,,,,,,,,,,,,,,,,7556.23779296875,,148.76815795898438,,,,,,,,,,,,,,,,,7589.95166015625,,149.79971313476562,,,,,,,,,,,,,,,,,7525.71142578125,,148.37477111816406,,,,,,,,,,,,,,,,,7547.265625,,149.19760131835938,,,,,,,,,,,,,,,,,15453520564.0,,5911233284.0,,,,,,,,,,,,,
7,2019-12-08 00:00:00,,,,7564.34521484375,,151.2647247314453,,,,,,,,,,,,,,,,,7564.34521484375,,151.2647247314453,,,,,,,,,,,,,,,,,7634.6064453125,,152.39292907714844,,,,,,,,,,,,,,,,,7476.09130859375,,148.31333923339844,,,,,,,,,,,,,,,,,7551.3388671875,,148.74368286132812,,,,,,,,,,,,,,,,,15409908086.0,,6441727252.0,,,,,,,,,,,,,
8,2019-12-09 00:00:00,65.27421569824219,87.47550201416016,,7400.8994140625,59.02000045776367,148.2251739501953,137.5800018310547,67.1780014038086,106.15323638916016,201.33999633789062,302.5,15.5,,22.635332107543945,25.996173858642578,28.133398056030273,27909.599609375,3135.9599609375,8621.830078125,66.7300033569336,87.47550201416016,,7400.8994140625,59.02000045776367,148.2251739501953,137.5800018310547,67.1780014038086,111.05999755859375,201.33999633789062,302.5,15.5,,22.635332107543945,26.75,30.290000915527344,27909.599609375,3135.9599609375,8621.830078125,67.69999694824219,88.34449768066406,,7618.091796875,59.25,151.9139404296875,137.80999755859375,67.97250366210938,111.22000122070312,203.13999938964844,311.489990234375,15.539999961853027,,22.963333129882812,26.780000686645508,30.420000076293945,28010.419921875,3148.8701171875,8678.849609375,66.22750091552734,87.28050231933594,,7365.9853515625,58.22999954223633,147.62136840820312,137.4499969482422,66.89199829101562,111.04000091552734,200.2100067138672,302.44000244140625,15.479999542236328,,22.338666915893555,26.739999771118164,30.280000686645508,27906.140625,3135.4599609375,8619.76953125,67.5,87.53299713134766,,7561.79541015625,59.11000061035156,151.22439575195312,137.8000030517578,66.9020004272461,111.20999908447266,200.64999389648438,307.3500061035156,15.5,,22.439332962036133,26.739999771118164,30.299999237060547,27987.05078125,3141.860107421875,8650.8603515625,128042400.0,48856000.0,,17872021272.0,511561.0,6744206747.0,2711600.0,27086000.0,1928500.0,11954800.0,5748400.0,6661200.0,,135346500.0,212200.0,21627500.0,217000000.0,3400470000.0,2123870000.0
9,2019-12-10 00:00:00,65.65571594238281,86.96050262451172,,7278.11962890625,59.2400016784668,146.2670440673828,137.97000122070312,67.23300170898438,106.02897644042969,200.8699951171875,293.1199951171875,15.569999694824219,,23.256000518798828,25.967018127441406,28.142684936523438,27881.720703125,3132.52001953125,8616.1796875,67.12000274658203,86.96050262451172,,7278.11962890625,59.2400016784668,146.2670440673828,137.97000122070312,67.23300170898438,110.93000030517578,200.8699951171875,293.1199951171875,15.569999694824219,,23.256000518798828,26.719999313354492,30.299999237060547,27881.720703125,3132.52001953125,8616.1796875,67.51750183105469,87.53350067138672,,7424.02294921875,59.52000045776367,148.56446838378906,138.3300018310547,67.49874877929688,111.19000244140625,202.0500030517578,298.94000244140625,15.619999885559082,,23.381999969482422,26.75,30.360000610351562,27949.01953125,3142.1201171875,8650.759765625,66.46499633789062,86.75,,7246.0439453125,58.52000045776367,144.907958984375,137.74000549316406,66.802001953125,110.91000366210938,200.14999389648438,292.0199890136719,15.520000457763672,,22.62066650390625,26.700000762939453,30.1299991607666,27804.0,3126.090087890625,8600.8203125,67.1500015258789,87.37000274658203,,7397.13427734375,58.91999816894531,148.1798553466797,138.25,67.07499694824219,111.1500015258789,201.66000366210938,296.1199951171875,15.59000015258789,,22.663999557495117,26.709999084472656,30.209999084472656,27900.650390625,3135.360107421875,8623.5595703125,90420400.0,50286000.0,,18249031195.0,566822.0,6859512025.0,3240800.0,21882000.0,1707000.0,9475700.0,10476100.0,5864300.0,,132424500.0,205700.0,37362100.0,213250000.0,3346310000.0,2058760000.0
10,2019-12-11 00:00:00,66.21571350097656,87.43599700927734,,7217.42724609375,58.7599983215332,143.60800170898438,138.9199981689453,67.2509994506836,106.46868133544922,202.25999450683594,298.92999267578125,15.75,,23.51333236694336,25.86983871459961,28.07767105102539,27911.30078125,3141.6298828125,8654.0498046875,67.69249725341797,87.43599700927734,,7217.42724609375,58.7599983215332,143.60800170898438,138.9199981689453,67.2509994506836,111.38999938964844,202.25999450683594,298.92999267578125,15.75,,23.51333236694336,26.6200008392334,30.229999542236328,27911.30078125,3141.6298828125,8654.0498046875,67.7750015258789,87.5,,7324.15625,59.220001220703125,147.1392059326172,139.3000030517578,67.55999755859375,111.47000122070312,202.6300048828125,299.42999267578125,15.850000381469727,,23.812667846679688,26.719999313354492,30.34000015258789,27925.5,3143.97998046875,8658.48046875,67.125,86.7854995727539,,7195.52734375,58.11000061035156,143.0453643798828,138.1199951171875,67.13349914550781,111.08000183105469,200.27999877929688,294.20001220703125,15.5600004196167,,23.4060001373291,26.59000015258789,30.200000762939453,27801.80078125,3133.2099609375,8622.3603515625,67.20249938964844,87.08350372314453,,7277.19775390625,59.060001373291016,146.32064819335938,138.1999969482422,67.54199981689453,111.0999984741211,200.27999877929688,294.489990234375,15.59000015258789,,23.458667755126953,26.700000762939453,30.290000915527344,27867.310546875,3135.75,8631.1201171875,78756800.0,41952000.0,,16350490689.0,589650.0,7037180049.0,6097500.0,17008000.0,2462600.0,8036800.0,5589800.0,12812500.0,,103467000.0,552300.0,24490200.0,213510000.0,3257650000.0,1982080000.0
11,2019-12-12 00:00:00,66.38445281982422,88.0165023803711,,7243.13427734375,59.18000030517578,145.60400390625,138.42999267578125,67.51349639892578,105.62752532958984,196.75,298.44000244140625,15.850000381469727,,23.978666305541992,25.908708572387695,28.625659942626953,28132.05078125,3168.570068359375,8717.3203125,67.86499786376953,88.0165023803711,,7243.13427734375,59.18000030517578,145.60400390625,138.42999267578125,67.51349639892578,110.51000213623047,196.75,298.44000244140625,15.850000381469727,,23.978666305541992,26.65999984741211,30.81999969482422,28132.05078125,3168.570068359375,8717.3203125,68.13999938964844,88.19999694824219,,7266.6396484375,59.720001220703125,145.75164794921875,139.85000610351562,67.78874969482422,111.30000305175781,203.66000366210938,299.1700134277344,15.960000038146973,,24.182666778564453,26.739999771118164,30.90999984741211,28224.94921875,3176.280029296875,8745.8203125,66.83000183105469,87.27200317382812,,7164.7412109375,58.75,141.43698120117188,137.8800048828125,67.0250015258789,110.30999755859375,194.10000610351562,295.05999755859375,15.670000076293945,,23.548667907714844,26.610000610351562,30.25,27859.869140625,3138.469970703125,8633.599609375,66.94499969482422,87.5,,7216.73876953125,58.880001068115234,143.61566162109375,139.77999877929688,67.2969970703125,111.27999877929688,202.35000610351562,295.6700134277344,15.960000038146973,,23.661333084106445,26.610000610351562,30.270000457763672,27898.33984375,3141.22998046875,8645.3603515625,137310400.0,61918000.0,,18927080224.0,530851.0,7890383413.0,8815100.0,25620000.0,5490400.0,23734800.0,4766600.0,15770000.0,,116458500.0,627300.0,68427500.0,277740000.0,4003200000.0,2396400000.0
12,2019-12-13 00:00:00,67.28683471679688,88.0469970703125,,7269.6845703125,60.06999969482422,144.9447479248047,139.0500030517578,67.3915023803711,106.24880981445312,194.11000061035156,298.5,15.84000015258789,,23.892667770385742,25.908708572387695,28.52349281311035,28135.380859375,3168.800048828125,8734.8798828125,68.7874984741211,88.0469970703125,,7269.6845703125,60.06999969482422,144.9447479248047,139.0500030517578,67.3915023803711,111.16000366210938,194.11000061035156,298.5,15.84000015258789,,23.892667770385742,26.65999984741211,30.709999084472656,28135.380859375,3168.800048828125,8734.8798828125,68.82499694824219,88.44950103759766,,7293.560546875,60.47999954223633,145.8571014404297,139.2100067138672,67.65464782714844,111.2300033569336,196.8000030517578,301.79998779296875,15.859999656677246,,24.347333908081055,26.65999984741211,30.969999313354492,28290.73046875,3182.679931640625,8768.8701171875,67.73249816894531,87.75,,7227.12255859375,59.27000045776367,143.74652099609375,137.97999572753906,67.19349670410156,110.4800033569336,193.1699981689453,297.25,15.739999771118164,,23.642667770385742,26.579999923706055,30.530000686645508,28028.3203125,3156.510009765625,8697.580078125,67.86499786376953,88.25,,7244.662109375,59.36000061035156,145.6556854248047,138.52000427246094,67.39749908447266,110.80999755859375,196.39999389648438,298.5,15.779999732971191,,24.06999969482422,26.579999923706055,30.790000915527344,28123.640625,3166.64990234375,8713.91015625,133587600.0,54914000.0,,17125736940.0,512288.0,7264810247.0,6964300.0,30992000.0,4162000.0,18798000.0,3879700.0,11151500.0,,98563500.0,291700.0,48135700.0,250660000.0,3757650000.0,2219630000.0
13,2019-12-14 00:00:00,,,,7124.673828125,,142.86923217773438,,,,,,,,,,,,,,,,,7124.673828125,,142.86923217773438,,,,,,,,,,,,,,,,,7308.83642578125,,145.52908325195312,,,,,,,,,,,,,,,,,7097.208984375,,142.43455505371094,,,,,,,,,,,,,,,,,7268.90283203125,,144.9534149169922,,,,,,,,,,,,,,,,,17137029730.0,,7048066973.0,,,,,,,,,,,,,
14,2019-12-15 00:00:00,,,,7152.3017578125,,143.114990234375,,,,,,,,,,,,,,,,,7152.3017578125,,143.114990234375,,,,,,,,,,,,,,,,,7181.07568359375,,143.92535400390625,,,,,,,,,,,,,,,,,6924.3759765625,,139.4269561767578,,,,,,,,,,,,,,,,,7124.23974609375,,142.864990234375,,,,,,,,,,,,,,,,,16881129804.0,,7235153411.0,,,,,,,,,,,,,
15,2019-12-16 00:00:00,68.43865203857422,88.46050262451172,,6932.48046875,60.209999084472656,133.61402893066406,139.0399932861328,68.05850219726562,105.75177001953125,197.9199981689453,304.2099914550781,15.90999984741211,,25.433332443237305,25.86012077331543,28.625659942626953,28235.890625,3191.449951171875,8814.23046875,69.96499633789062,88.46050262451172,,6932.48046875,60.209999084472656,133.61402893066406,139.0399932861328,68.05850219726562,110.63999938964844,197.9199981689453,304.2099914550781,15.90999984741211,,25.433332443237305,26.610000610351562,30.81999969482422,28235.890625,3191.449951171875,8814.23046875,70.19750213623047,88.4749984741211,,7171.1689453125,60.34000015258789,143.224853515625,139.38999938964844,68.23400115966797,110.87999725341797,199.1199951171875,305.7099914550781,15.949999809265137,,25.573999404907227,26.6299991607666,31.020000457763672,28337.490234375,3197.7099609375,8833.4501953125,69.24500274658203,87.85250091552734,,6903.6826171875,59.709999084472656,132.4566650390625,138.8000030517578,67.63349914550781,110.56999969482422,194.80999755859375,298.6300048828125,15.850000381469727,,24.166667938232422,26.56999969482422,30.790000915527344,28191.669921875,3183.6298828125,8789.76953125,69.25,88.3499984741211,,7153.6630859375,59.869998931884766,143.1395263671875,139.1999969482422,67.82499694824219,110.87999725341797,195.27000427246094,300.8500061035156,15.890000343322754,,24.170000076293945,26.59000015258789,30.959999084472656,28191.669921875,3183.6298828125,8791.3095703125,128186000.0,62904000.0,,20213265950.0,347395.0,8992282119.0,4646100.0,27946000.0,3028500.0,14911500.0,4658900.0,9578700.0,,272613000.0,814400.0,45914900.0,286770000.0,4070200000.0,2368050000.0
16,2019-12-17 00:00:00,68.57312774658203,89.53299713134766,,6640.51513671875,60.939998626708984,122.60388946533203,139.00999450683594,67.75599670410156,105.7613525390625,198.38999938964844,315.4800109863281,15.880000114440918,,25.266000747680664,25.908708572387695,28.737117767333984,28267.16015625,3192.52001953125,8823.3603515625,70.10250091552734,89.53299713134766,,6640.51513671875,60.939998626708984,122.60388946533203,139.00999450683594,67.75599670410156,110.6500015258789,198.38999938964844,315.4800109863281,15.880000114440918,,25.266000747680664,26.65999984741211,30.940000534057617,28267.16015625,3192.52001953125,8823.3603515625,70.44249725341797,89.5999984741211,,6964.0751953125,61.060001373291016,134.01153564453125,139.3000030517578,68.25,110.81999969482422,199.0,316.79998779296875,15.930000305175781,,25.700000762939453,26.65999984741211,31.040000915527344,28328.630859375,3198.219970703125,8831.990234375,69.69999694824219,88.86949920654297,,6587.97412109375,60.029998779296875,121.39508056640625,138.85000610351562,67.56614685058594,110.58000183105469,196.1300048828125,306.6000061035156,15.84000015258789,,25.059999465942383,26.6299991607666,30.829999923706055,28220.560546875,3191.030029296875,8804.599609375,69.89250183105469,88.90049743652344,,6931.3154296875,60.22999954223633,133.64718627929688,139.02000427246094,68.14450073242188,110.7699966430664,198.83999633789062,307.3599853515625,15.899999618530273,,25.266000747680664,26.639999389648438,30.84000015258789,28221.75,3195.39990234375,8829.4697265625,114158400.0,72888000.0,,22363804217.0,163744.0,9057166141.0,4287500.0,37080000.0,3471400.0,10175700.0,10427100.0,5861100.0,,127452000.0,199300.0,30911900.0,286770000.0,3842940000.0,2382450000.0
17,2019-12-18 00:00:00,68.40929412841797,89.20149993896484,,7276.802734375,60.93000030517578,133.09219360351562,139.02000427246094,67.63099670410156,105.47459411621094,202.5,320.79998779296875,15.899999618530273,,26.209999084472656,25.957300186157227,28.61637306213379,28239.279296875,3191.139892578125,8827.740234375,69.93499755859375,89.20149993896484,,7276.802734375,60.93000030517578,133.09219360351562,139.02000427246094,67.63099670410156,110.3499984741211,202.5,320.79998779296875,15.899999618530273,,26.209999084472656,26.709999084472656,30.809999465942383,28239.279296875,3191.139892578125,8827.740234375,70.4749984741211,89.91000366210938,,7324.98486328125,61.18000030517578,133.3941650390625,139.25,68.02349853515625,110.61000061035156,204.3000030517578,325.3599853515625,15.899999618530273,,26.347999572753906,26.719999313354492,31.040000915527344,28323.25,3198.47998046875,8848.759765625,69.77999877929688,89.11799621582031,,6540.04931640625,60.31999969482422,119.78005981445312,138.80999755859375,67.55000305175781,110.2300033569336,200.08999633789062,315.6000061035156,15.819999694824219,,25.371999740600586,26.68000030517578,30.809999465942383,28239.279296875,3191.139892578125,8820.419921875,69.94999694824219,89.7509994506836,,6647.6982421875,60.54999923706055,122.6568374633789,138.86000061035156,67.83000183105469,110.58000183105469,200.08999633789062,316.260009765625,15.819999694824219,,25.375333786010742,26.690000534057617,31.040000915527344,28291.439453125,3195.2099609375,8834.650390625,116028400.0,67028000.0,,31836522778.0,131071.0,11864518321.0,3607600.0,30452000.0,2249500.0,23274400.0,11207400.0,4444100.0,,211815000.0,237900.0,39079700.0,289890000.0,4029950000.0,2742330000.0
