,Date,Ticker,Open,High,Low,Close,Adj Close,Volume,avgvol_last_50,vol_hi_lo_last_50,hi_to_lo_last_50,return_last_50,avgvol_last_15,vol_hi_lo_last_15,hi_to_lo_last_15,return_last_15,avgvol_last_5,vol_hi_lo_last_5,hi_to_lo_last_5,return_last_5,avgvol_last_1,hi_to_lo_last_1,return_last_1,return_next_1,return_next_5,return_next_15,return_next_50
360,2014-11-06,SLV,14.68000030517578,14.84000015258789,14.68000030517578,14.81999969482422,14.81999969482422,8912600.0,8728862.0,6.118732341627804,0.21214192651581532,-0.17501409849389227,8497320.0,4.619532287163427,0.1255116078949141,-0.10935597431220723,12434820.0,1.5919860797163903,0.05729878317401038,-0.05419355823147687,15938900.0,0.021857902139337693,-0.04557290526766611,0.010914041546893793,0.017735350040111397,0.06412009166722843,0.029331535446890822
361,2014-11-07,SLV,14.93000030517578,15.149999618530272,14.90999984741211,15.100000381469728,15.100000381469728,9881500.0,8732244.0,6.118732341627804,0.21214192651581532,-0.16601016808925306,8657166.666666666,4.619532287163427,0.1255116078949141,-0.1018182003136836,11244040.0,1.5919860797163903,0.05729878317401038,-0.043870987430695396,8912600.0,0.01089917194045964,0.010914041546893793,0.018893434035851975,0.0195681489760291,0.06545211113381955,0.03576253019968734
362,2014-11-08,SLV,14.93000030517578,15.149999618530272,14.90999984741211,15.100000381469728,15.100000381469728,9881500.0,8803162.0,6.118732341627804,0.17257849338191655,-0.1215823203988321,8947453.333333334,4.619532287163427,0.1255116078949141,-0.08484846172910743,10247040.0,1.5919860797163903,0.05593449545423912,-0.024547750129435886,9881500.0,0.016096564290697835,0.018893434035851975,0.0,-0.004635804419213074,0.04569533529482861,0.01655629097246858
363,2014-11-09,SLV,14.93000030517578,15.149999618530272,14.90999984741211,15.100000381469728,15.100000381469728,9881500.0,8582538.0,6.118732341627804,0.17257849338191655,-0.1215823203988321,9387113.333333334,4.619532287163427,0.1255116078949141,-0.08484846172910743,10152760.0,1.5919860797163903,0.04774896429406894,-0.016927036524671535,9881500.0,0.016096564290697835,0.0,0.0,-0.008609278884552318,0.04569533529482861,0.01655629097246858
364,2014-11-10,SLV,15.050000190734863,15.06999969482422,14.859999656677246,14.920000076293944,14.920000076293944,7315800.0,8361914.0,6.118732341627804,0.17257849338191655,-0.1215823203988321,9826773.333333334,4.619532287163427,0.1255116078949141,-0.08484846172910743,10899200.0,0.7883558108744924,0.030013679306776453,0.030013679306776453,9881500.0,0.016096564290697835,0.0,-0.011920549710493722,0.03509931917760678,0.045033068498192774,0.0006622036393977293
365,2014-11-11,SLV,14.9399995803833,15.239999771118164,14.869999885559082,15.109999656677246,15.109999656677246,8097400.0,8089976.0,5.4123634135548215,0.16507504102881287,-0.12646369186537032,10095386.666666666,4.619532287163427,0.1248294640350287,-0.09135200931975618,9174580.0,0.3507066896306623,0.018893434035851975,0.006747664205731807,7315800.0,0.014131900605570458,-0.011920549710493722,0.01273455626084008,0.04758713368072143,0.07104554024946652,0.044235914479703764
366,2014-11-12,SLV,14.989999771118164,15.09000015258789,14.960000038146973,15.029999732971191,15.029999732971191,9467400.0,8041922.0,5.4123634135548215,0.16439289716892724,-0.11482132824766611,10439366.666666666,3.8898136903527742,0.1248294640350287,-0.08368709118225426,9011540.0,0.3507066896306623,0.01273455626084008,0.0006622036393977293,8097400.0,0.02488230587805229,0.01273455626084008,-0.005294502020104397,0.034414326246121396,0.050297832306434476,-0.0033090164259832466
367,2014-11-13,SLV,15.050000190734863,15.09000015258789,14.93000030517578,14.970000267028809,14.970000267028809,6756800.0,8102046.0,5.4123634135548215,0.15893587639548046,-0.1153619814332687,10845453.333333334,1.8987708516242319,0.11732601168192502,-0.08241755170714116,8928720.0,0.3507066896306623,0.01273455626084008,-0.004635804419213074,9467400.0,0.008689847199828016,-0.005294502020104397,-0.003991980506211301,0.03127081007179089,0.05588823469804782,0.0019960537044918514
368,2014-11-14,SLV,14.800000190734863,15.720000267028809,14.770000457763672,15.630000114440918,15.630000114440918,22214500.0,8060984.0,5.4123634135548215,0.15279671176214826,-0.11051691414789167,10916240.0,1.6846145089685005,0.07912686626779752,-0.05372942125109548,8303780.0,0.46245264030310196,0.01273455626084008,-0.008609278884552318,6756800.0,0.010716667390598955,-0.003991980506211301,0.04408816537336668,0.03874414918906144,-0.009352060175382926,0.009351996469685098
369,2014-11-15,SLV,14.800000190734863,15.720000267028809,14.770000457763672,15.630000114440918,15.630000114440918,22214500.0,8259880.0,6.561868128127447,0.15279671176214826,-0.07514790134650917,11296640.0,2.612525002845852,0.06616645819406619,0.008387104157478564,10770380.0,2.2877249585602653,0.04758713368072143,0.04758713368072143,22214500.0,0.06431955178212467,0.04408816537336668,0.0,-0.009596965521836531,-0.051183633069568746,-0.03326938285069059
